ИД	ВРСТА_КАРТЕ	ПИТАЊЕ	ОДГОВОР	ИЗВОР	ЛИНИЈА
90a72a6391be44fab8e9628e4e72c6c0	ПРЕВОД <= ГЕРМАНСКИ	Ich lag auf dem Boden.	Ležao sam na podu.	de_Präteritum/извор/Sätze.tsv	2
c3f3675a460940ffaa500d483b2ae020	ПРЕВОД <= ГЕРМАНСКИ	Er lief zum König und sprach.	Potrčao je kralju i rekao.	de_Präteritum/извор/Sätze.tsv	3
1fce42810565462a88abf6bcc10e4920	ПРЕВОД <= ГЕРМАНСКИ	das mag ich ihm nicht sagen.	Ne želeh mu to reći.	de_Präteritum/извор/Sätze.tsv	4
52ae77d28b7b4a37831df25201e1df70	ПРЕВОД <= ГЕРМАНСКИ	Ich kannte seinen Bruder.	Znao sam njegovog brata.	de_Präteritum/извор/Sätze.tsv	5
ceb538f84d22469d976b6f349fb57230	ПРЕВОД <= ГЕРМАНСКИ	Ich half ihm gestern.	Pomogao sam mu juče.	de_Präteritum/извор/Sätze.tsv	6
e88263cf29ab43f4b7dee65f226036c0	ПРЕВОД <= ГЕРМАНСКИ	er galt als weise	važio je za mudrog čuveka	de_Präteritum/извор/Sätze.tsv	7
90a72a6391be44fab8e9628e4e72c6c1	ГЕРМАНСКИ <= ПРЕВОД	Ležao sam na podu.	Ich lag auf dem Boden.	de_Präteritum/извор/Sätze.tsv	2
c3f3675a460940ffaa500d483b2ae021	ГЕРМАНСКИ <= ПРЕВОД	Potrčao je kralju i rekao.	Er lief zum König und sprach.	de_Präteritum/извор/Sätze.tsv	3
1fce42810565462a88abf6bcc10e4921	ГЕРМАНСКИ <= ПРЕВОД	Ne želeh mu to reći.	das mag ich ihm nicht sagen.	de_Präteritum/извор/Sätze.tsv	4
52ae77d28b7b4a37831df25201e1df71	ГЕРМАНСКИ <= ПРЕВОД	Znao sam njegovog brata.	Ich kannte seinen Bruder.	de_Präteritum/извор/Sätze.tsv	5
ceb538f84d22469d976b6f349fb57231	ГЕРМАНСКИ <= ПРЕВОД	Pomogao sam mu juče.	Ich half ihm gestern.	de_Präteritum/извор/Sätze.tsv	6
e88263cf29ab43f4b7dee65f226036c1	ГЕРМАНСКИ <= ПРЕВОД	važio je za mudrog čuveka	er galt als weise	de_Präteritum/извор/Sätze.tsv	7
2a479360c75d41a9b23882afc4a6eea0	ПРЕВОД <= ГЕРМАНСКИ	ich hatte	imao sam	de_Präteritum/извор/hatten.tsv	2
5c4ce08f8ac34e3ea474190294bf1a20	ПРЕВОД <= ГЕРМАНСКИ	du hattest	imao si	de_Präteritum/извор/hatten.tsv	3
79702770c2584bd990854c4a1a172740	ПРЕВОД <= ГЕРМАНСКИ	er hatte	imao je	de_Präteritum/извор/hatten.tsv	4
86e2c43b206947a5a9d64023d8b8cc80	ПРЕВОД <= ГЕРМАНСКИ	sie hatte	imala je	de_Präteritum/извор/hatten.tsv	5
a27b99cd4b3b4e6196fb633c00da7bb0	ПРЕВОД <= ГЕРМАНСКИ	es hatte	imalo je	de_Präteritum/извор/hatten.tsv	6
6ef95676a8d04693ad058eaf8010fcd0	ПРЕВОД <= ГЕРМАНСКИ	wir hatten	imali smo	de_Präteritum/извор/hatten.tsv	7
553ee1d56e68491dafcde4ba423b9440	ПРЕВОД <= ГЕРМАНСКИ	ihr hattet	imali ste(2)	de_Präteritum/извор/hatten.tsv	8
3139ac939a8346f6bb4f35b1a31e45b0	ПРЕВОД <= ГЕРМАНСКИ	sie hatten	imali su	de_Präteritum/извор/hatten.tsv	9
2a479360c75d41a9b23882afc4a6eea1	ГЕРМАНСКИ <= ПРЕВОД	imao sam	ich hatte	de_Präteritum/извор/hatten.tsv	2
5c4ce08f8ac34e3ea474190294bf1a21	ГЕРМАНСКИ <= ПРЕВОД	imao si	du hattest	de_Präteritum/извор/hatten.tsv	3
79702770c2584bd990854c4a1a172741	ГЕРМАНСКИ <= ПРЕВОД	imao je	er hatte	de_Präteritum/извор/hatten.tsv	4
86e2c43b206947a5a9d64023d8b8cc81	ГЕРМАНСКИ <= ПРЕВОД	imala je	sie hatte	de_Präteritum/извор/hatten.tsv	5
a27b99cd4b3b4e6196fb633c00da7bb1	ГЕРМАНСКИ <= ПРЕВОД	imalo je	es hatte	de_Präteritum/извор/hatten.tsv	6
6ef95676a8d04693ad058eaf8010fcd1	ГЕРМАНСКИ <= ПРЕВОД	imali smo	wir hatten	de_Präteritum/извор/hatten.tsv	7
553ee1d56e68491dafcde4ba423b9441	ГЕРМАНСКИ <= ПРЕВОД	imali ste(2)	ihr hattet	de_Präteritum/извор/hatten.tsv	8
3139ac939a8346f6bb4f35b1a31e45b1	ГЕРМАНСКИ <= ПРЕВОД	imali su	sie hatten	de_Präteritum/извор/hatten.tsv	9
a6134a63794d4a72b5ed6f1ef0538ee0	ПРЕВОД <= ГЕРМАНСКИ	ich konnte	ja sam mogao	de_Präteritum/извор/konnten.tsv	2
e2c2990819344ddab1c2af92d96f5d10	ПРЕВОД <= ГЕРМАНСКИ	du konntest	ti si mogao	de_Präteritum/извор/konnten.tsv	3
0d9979ae589c4d13b851123163e296f0	ПРЕВОД <= ГЕРМАНСКИ	er konnte	on je mogao	de_Präteritum/извор/konnten.tsv	4
65c8b6c238684733a3aea8bb62c5f9f0	ПРЕВОД <= ГЕРМАНСКИ	sie konnte	ona je mogla	de_Präteritum/извор/konnten.tsv	5
3b4452f52cf74442af2e69344f63c980	ПРЕВОД <= ГЕРМАНСКИ	es konnte	ono je moglo	de_Präteritum/извор/konnten.tsv	6
14dc66e28d1d4974bdfffb33577fb540	ПРЕВОД <= ГЕРМАНСКИ	wir konnten	mi smo mogli	de_Präteritum/извор/konnten.tsv	7
80df1bad7ad9424a952412da89a063f0	ПРЕВОД <= ГЕРМАНСКИ	ihr konntet	vi ste mogli	de_Präteritum/извор/konnten.tsv	8
c715f9ac28374809885f84f9bca1ff70	ПРЕВОД <= ГЕРМАНСКИ	sie konnten	oni su mogli	de_Präteritum/извор/konnten.tsv	9
a6134a63794d4a72b5ed6f1ef0538ee1	ГЕРМАНСКИ <= ПРЕВОД	ja sam mogao	ich konnte	de_Präteritum/извор/konnten.tsv	2
e2c2990819344ddab1c2af92d96f5d11	ГЕРМАНСКИ <= ПРЕВОД	ti si mogao	du konntest	de_Präteritum/извор/konnten.tsv	3
0d9979ae589c4d13b851123163e296f1	ГЕРМАНСКИ <= ПРЕВОД	on je mogao	er konnte	de_Präteritum/извор/konnten.tsv	4
65c8b6c238684733a3aea8bb62c5f9f1	ГЕРМАНСКИ <= ПРЕВОД	ona je mogla	sie konnte	de_Präteritum/извор/konnten.tsv	5
3b4452f52cf74442af2e69344f63c981	ГЕРМАНСКИ <= ПРЕВОД	ono je moglo	es konnte	de_Präteritum/извор/konnten.tsv	6
14dc66e28d1d4974bdfffb33577fb541	ГЕРМАНСКИ <= ПРЕВОД	mi smo mogli	wir konnten	de_Präteritum/извор/konnten.tsv	7
80df1bad7ad9424a952412da89a063f1	ГЕРМАНСКИ <= ПРЕВОД	vi ste mogli	ihr konntet	de_Präteritum/извор/konnten.tsv	8
c715f9ac28374809885f84f9bca1ff71	ГЕРМАНСКИ <= ПРЕВОД	oni su mogli	sie konnten	de_Präteritum/извор/konnten.tsv	9
b36285a8cc7148f58fabd926d2778270	ПРЕВОД <= ГЕРМАНСКИ	Ich war	bio sam	de_Präteritum/извор/war.tsv	2
e730c1b507ab4d1b984728680bd3af20	ПРЕВОД <= ГЕРМАНСКИ	Du warst	bio si	de_Präteritum/извор/war.tsv	3
e5e585f77c5347a282a63311086db6c0	ПРЕВОД <= ГЕРМАНСКИ	Er war	bio je	de_Präteritum/извор/war.tsv	4
188251337cc7475caf127ff870dc9ac0	ПРЕВОД <= ГЕРМАНСКИ	Sie war	bila je	de_Präteritum/извор/war.tsv	5
2928e7d0f3024d64a252d08f38c7b390	ПРЕВОД <= ГЕРМАНСКИ	Es war	bilo je	de_Präteritum/извор/war.tsv	6
40805d943a284bc3a551c827bdc2b650	ПРЕВОД <= ГЕРМАНСКИ	Wir waren	bili smo	de_Präteritum/извор/war.tsv	7
bac56a88482944a38018e8af13f75f90	ПРЕВОД <= ГЕРМАНСКИ	Ihr wart	bili ste(2)	de_Präteritum/извор/war.tsv	8
51735b6e883745fd8164d03a66dc5120	ПРЕВОД <= ГЕРМАНСКИ	Sie waren	bili su	de_Präteritum/извор/war.tsv	9
50caf2d39fa744c1b1d8947edee70520	ПРЕВОД <= ГЕРМАНСКИ	Wo war das?	Gde je to bilo?	de_Präteritum/извор/war.tsv	10
4d567951434f491eb0ac0f42038883b0	ПРЕВОД <= ГЕРМАНСКИ	Wo wart ihr?	Gde ste(2) bili?	de_Präteritum/извор/war.tsv	11
08c7c0ccf9a64cbca89aa21138c96770	ПРЕВОД <= ГЕРМАНСКИ	Waren Sie da?	Jelte li bili tamo?	de_Präteritum/извор/war.tsv	12
b36285a8cc7148f58fabd926d2778271	ГЕРМАНСКИ <= ПРЕВОД	bio sam	Ich war	de_Präteritum/извор/war.tsv	2
e730c1b507ab4d1b984728680bd3af21	ГЕРМАНСКИ <= ПРЕВОД	bio si	Du warst	de_Präteritum/извор/war.tsv	3
e5e585f77c5347a282a63311086db6c1	ГЕРМАНСКИ <= ПРЕВОД	bio je	Er war	de_Präteritum/извор/war.tsv	4
188251337cc7475caf127ff870dc9ac1	ГЕРМАНСКИ <= ПРЕВОД	bila je	Sie war	de_Präteritum/извор/war.tsv	5
2928e7d0f3024d64a252d08f38c7b391	ГЕРМАНСКИ <= ПРЕВОД	bilo je	Es war	de_Präteritum/извор/war.tsv	6
40805d943a284bc3a551c827bdc2b651	ГЕРМАНСКИ <= ПРЕВОД	bili smo	Wir waren	de_Präteritum/извор/war.tsv	7
bac56a88482944a38018e8af13f75f91	ГЕРМАНСКИ <= ПРЕВОД	bili ste(2)	Ihr wart	de_Präteritum/извор/war.tsv	8
51735b6e883745fd8164d03a66dc5121	ГЕРМАНСКИ <= ПРЕВОД	bili su	Sie waren	de_Präteritum/извор/war.tsv	9
50caf2d39fa744c1b1d8947edee70521	ГЕРМАНСКИ <= ПРЕВОД	Gde je to bilo?	Wo war das?	de_Präteritum/извор/war.tsv	10
4d567951434f491eb0ac0f42038883b1	ГЕРМАНСКИ <= ПРЕВОД	Gde ste(2) bili?	Wo wart ihr?	de_Präteritum/извор/war.tsv	11
08c7c0ccf9a64cbca89aa21138c96771	ГЕРМАНСКИ <= ПРЕВОД	Jelte li bili tamo?	Waren Sie da?	de_Präteritum/извор/war.tsv	12
